Date,AAL.L,ABF.L,ADM.L,AHT.L,ANTO.L,AZN.L,BKG.L,BLND.L,BNZL.L,BRBY.L,BT-A.L,CCH.L,CCL.L,CNA.L,CPG.L,CRDA.L,CRH.L,DCC.L,DGE.L,DLG.L,EVR.L,EXPN.L,EZJ.L,FERG.L,FRES.L,GLEN.L,GSK.L,GVC.L,HLMA.L,HSBA.L,IAG.L,IHG.L,III.L,IMB.L,INF.L,ITRK.L,ITV.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LSE.L,MCRO.L,MKS.L,MNDI.L,MRO.L,MRW.L,NMC.L,NXT.L,OCDO.L,PPB.L,PRU.L,PSN.L,PSON.L,RBS.L,RDSA.L,REL.L,RIO.L,RMG.L,RMV.L,RSA.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SKG.L,SLA.L,SMDS.L,SMIN.L,SMT.L,SSE.L,STAN.L,STJ.L,SVT.L,TUI.L,ULVR.L,VOD.L,WPP.L,WTB.L
2011-11-01,1866.961182,983.550598,727.861023,165.407318,995.423218,2053.296143,943.25177,352.647369,714.21167,1079.998657,143.341843,NaN,1771.226685,199.224319,540.80957,1661.152832,959.895691,1300.05542,1117.411499,NaN,270.297882,722.284241,321.412262,1831.017334,1524.140625,325.370026,946.75415,78.933426,306.826843,326.101654,122.534523,1403.70105,1.756569,1523.179688,256.872559,1714.157715,51.976646,1800.958252,208.662018,562.507629,73.654106,20.732552,695.547241,461.062653,234.388351,372.371216,22.425648,241.568024,NaN,2182.802246,89.0,1572.52832,502.977783,376.06955,839.57666,200.457382,1528.909912,432.794891,2356.574707,NaN,50.641369,411.47403,58.506718,218.474106,1053.734863,249.468353,155.795639,365.302582,179.494858,96.372704,763.37561,5.977416,836.741089,1073.400269,269.290619,1135.303101,NaN,1667.432617,118.6381,522.942017,1412.559448
2011-12-01,1835.330933,981.776978,672.235901,202.612717,1021.485474,2077.740723,941.775757,329.294189,768.338074,1007.715149,144.020813,NaN,1729.035278,190.972794,561.009705,1644.689819,1018.794678,1350.037598,1153.920166,NaN,263.751648,749.241638,333.11499,2053.51001,1357.85437,320.062897,1005.019287,78.933426,293.672028,327.849487,122.451431,1468.426392,2.324801,1665.443604,256.872559,1823.003418,55.070934,1743.076172,204.66185,525.643738,71.363258,21.634512,642.603149,490.935547,224.950241,370.417328,22.274984,244.718933,NaN,2251.369629,54.400002,1527.861572,515.491882,361.342346,881.08197,197.520981,1650.505737,425.417725,2205.539307,NaN,49.565582,400.064941,55.160976,220.939011,1030.981079,252.994171,144.178009,379.305908,183.134369,95.265503,737.580444,5.642681,821.46991,1092.785522,256.486053,1120.463013,NaN,1703.272949,125.282898,528.813354,1343.821655
2012-01-01,2024.341431,1038.249512,742.457581,210.860672,1087.062744,2133.263672,935.133057,347.877136,748.347351,1147.945557,155.628662,NaN,1537.10083,193.679276,540.80957,1764.144897,1002.079956,1361.078979,1150.228149,NaN,315.62912,740.214172,378.570801,2116.116455,1568.583496,335.739441,963.015137,108.215202,314.648621,353.654114,147.207565,1639.761597,1.757367,1552.589966,277.988678,1891.982056,60.525509,1947.196777,208.743637,557.9021,80.110123,25.572231,711.579834,472.854248,236.37851,411.122498,24.633764,214.560379,NaN,2154.306641,87.099998,1768.467285,565.547363,404.780304,854.140015,260.55542,1559.661865,430.335815,2685.4646,NaN,51.159328,403.107452,66.078712,210.362579,1137.688477,252.048309,151.991791,517.512085,193.343399,111.681404,773.854919,6.30737,778.201111,1189.737183,276.641296,1142.182983,NaN,1611.140381,119.610756,583.61261,1412.559448
2012-02-01,2044.014038,1078.770874,849.763,222.484573,1118.169312,1960.758667,1024.439575,339.53537,836.132507,1207.823486,164.423386,NaN,1502.943115,200.676559,589.699524,1963.78064,1072.918091,1430.965332,1233.500977,NaN,298.242798,814.278748,372.719421,2346.320557,1718.574951,352.722382,947.306396,99.621643,353.075226,370.745911,136.407928,1819.986084,1.798867,1753.527832,308.133881,2073.834229,69.454826,2191.184814,232.009964,558.315369,83.858788,29.175896,737.753296,507.780121,262.562408,479.507172,25.603462,217.561249,NaN,2279.336914,93.050003,1756.278809,575.235535,519.333557,873.072205,273.279785,1591.683716,451.237976,2529.489258,NaN,57.614021,415.656921,68.676064,217.58374,1213.01123,267.097198,162.502792,621.014343,206.392944,120.32196,877.035522,6.666015,836.862793,1254.49353,291.659058,1179.631714,NaN,1599.328613,118.5952,629.017822,1458.097656
2012-03-01,1802.928955,1098.581421,936.554016,232.753082,968.519897,2023.749146,974.250916,346.466248,872.637268,1280.532471,173.141663,NaN,1638.159302,208.862045,613.568665,1920.036499,1018.794678,1389.771118,1246.405518,NaN,260.091339,839.253906,385.760559,2296.232666,1443.891968,317.940063,967.909973,87.208717,342.021942,370.41217,148.619827,1844.099976,2.183541,1784.501099,313.892487,2249.41626,71.394234,2239.611084,250.378113,597.604553,90.7313,28.065147,845.71698,533.733704,274.135468,479.914307,27.719454,223.562927,NaN,2453.721191,114.5,1764.401733,603.492737,492.040649,848.314514,270.539154,1537.61792,454.926483,2470.05249,NaN,57.853069,397.783234,75.147469,227.066147,1239.687988,263.114838,162.364624,556.071716,203.906799,130.764557,848.016052,6.771217,862.163269,1209.904785,279.091644,1156.413574,NaN,1640.130737,120.591377,668.942993,1584.40332
2012-03-31,1848.733276,1097.68103,955.490356,223.835693,992.900879,1965.854736,945.466003,357.981384,889.151184,1270.267822,161.211411,NaN,1642.258545,202.590897,602.803772,2034.90979,1019.29126,1397.858154,1286.638916,NaN,260.020966,837.531433,393.780701,2256.743896,1409.556519,347.496857,987.66333,103.122719,364.038635,376.331665,146.542969,1883.961548,1.854733,1734.520874,294.767151,2252.999512,67.636642,2196.884766,237.15303,607.27948,81.63736,25.89794,889.886719,525.383667,258.222565,465.260529,28.636864,210.509262,200.419266,2409.302246,129.800003,1654.006104,622.603333,483.199371,844.673767,237.553711,1544.307861,418.040527,2460.375244,NaN,61.39917,403.878204,76.204018,224.58609,1130.481079,251.594299,159.505692,516.29425,204.778595,122.514275,872.362915,6.618195,856.97345,1193.361572,264.660065,1265.76355,NaN,1671.121826,119.400528,652.503296,1655.718628
2012-04-30,1538.789673,1069.765991,819.780518,207.442139,842.4104,1906.504517,921.109741,353.299835,889.151184,1169.330444,157.769974,NaN,1710.310425,211.52829,595.315674,2038.606934,903.034729,1390.505615,1283.320435,NaN,207.861908,779.399414,397.433441,2142.126953,1237.451172,278.013824,996.673767,105.032387,351.277954,345.417084,115.223976,1959.730225,1.720656,1648.639771,250.107407,2369.456787,58.909332,2062.074219,230.213989,591.836853,79.680077,21.196056,817.907959,501.34787,239.705795,423.922394,32.465637,207.208313,199.940933,2491.559326,100.599998,1503.260254,559.476501,436.686096,847.979431,195.5634,1416.143433,404.023438,1992.671143,NaN,58.410896,380.029907,67.320923,210.143723,951.900208,225.564896,153.807007,421.286591,187.469482,104.553261,815.292358,6.125656,858.270874,1037.253174,249.84549,1288.981567,NaN,1621.854126,121.15155,605.923645,1600.728271
2012-05-31,1630.523682,1154.411011,954.336914,234.104187,920.776978,2077.638184,1039.938843,373.415314,922.851685,1133.403809,161.670273,NaN,1803.187134,217.407883,626.204651,2089.343994,1008.647888,1387.368286,1362.128174,NaN,183.506958,775.524048,422.049683,2306.081787,1337.512085,245.55545,1015.028931,100.786743,375.271637,384.352356,132.503448,1971.285645,2.194714,1728.185791,278.704071,2393.643799,62.778805,2096.249756,239.899078,616.461243,91.877487,25.973103,821.180054,598.61615,242.673279,455.69577,28.444733,205.207596,182.242798,2631.395752,77.699997,1566.072144,608.987671,473.24646,944.188293,210.734726,1532.792236,432.338898,2163.983887,NaN,68.505699,415.80191,65.756371,228.351273,1065.10791,246.99855,156.764252,440.323059,213.753845,107.619865,827.521851,6.340844,902.38446,1097.079224,267.703033,1238.051514,NaN,1720.02063,125.528091,605.140991,1774.719971
2012-06-30,1483.358887,1138.389648,874.275085,227.618835,907.235901,2174.856689,1009.67804,390.970673,985.672729,1072.670288,166.182343,NaN,1775.089844,216.724182,648.101746,2169.655762,949.70105,1522.408691,1416.049316,NaN,173.876114,829.612427,445.474854,2234.292725,1336.594238,265.994171,1030.11084,99.438423,355.411652,365.72049,132.918793,2025.223389,2.069416,1745.080322,271.298035,2470.926758,61.877277,2069.665283,222.703812,665.654175,92.02182,25.350918,792.961731,606.515137,249.16954,455.277618,29.643391,213.84462,186.547745,2700.67749,74.0,1599.570679,629.617432,478.297516,891.981995,209.168655,1550.993286,454.737762,2112.016357,NaN,64.202583,418.879272,64.415306,244.943481,1022.854553,256.084076,170.760437,503.226349,221.538406,109.591034,869.917053,6.369535,851.783569,1160.476563,275.470673,1323.812744,NaN,1837.951538,132.613159,647.466675,1869.231445
2012-07-31,1366.251465,1200.978516,949.533325,255.271805,936.856689,2138.445313,1065.771362,399.68631,994.520752,1173.221069,166.411758,NaN,1784.179932,223.35585,670.319153,2175.189941,907.128418,1563.143311,1430.981201,NaN,164.724747,877.693237,421.652618,2466.156738,1432.983398,319.915863,999.596497,112.247429,370.633789,374.762482,117.799286,2061.178467,2.040685,1750.695801,298.281067,2544.13208,68.269897,2175.872559,230.049347,666.496216,92.382706,27.818783,830.675293,612.721741,267.164642,463.639008,31.807245,215.926834,190.852722,2999.35498,60.5,1511.636841,649.421814,542.407227,891.236145,221.50148,1573.119263,499.11261,1960.774292,NaN,69.194199,438.49588,68.796089,248.201324,1132.873047,263.833435,167.00856,543.782288,242.968719,117.914352,851.98053,6.474738,925.529907,1102.632202,278.433594,1328.41748,NaN,1816.290405,131.814209,653.075928,1863.981323
2012-08-31,1432.959351,1169.230713,843.050842,294.413513,1068.033325,2193.249512,1037.724609,386.721527,981.24884,867.992859,181.028442,NaN,1900.330933,224.10788,646.210754,2262.671387,988.550598,1692.904175,1443.009766,NaN,180.538315,899.548218,460.95929,2563.179688,1711.91626,287.585358,1012.779053,153.371124,386.498535,396.580231,123.780624,2092.150146,2.157204,1633.792969,300.223694,2476.348633,72.449692,2223.523438,220.533539,641.640015,96.647942,32.428802,788.451599,675.552673,266.417938,533.376892,32.546261,219.93692,173.154572,2894.481689,64.5,1520.013062,669.063171,589.421021,913.610168,251.550507,1547.190674,505.708405,2098.476807,NaN,67.472946,425.033905,72.685143,263.278259,1221.370728,279.154419,163.618179,650.552551,253.421295,135.72937,845.458252,6.666015,941.767212,1125.538696,297.470917,1288.511108,NaN,1821.629028,127.63839,674.310913,1984.745605
2012-09-30,1500.782349,1256.310669,904.298157,339.148315,1068.366577,2135.727783,1123.340698,391.537018,906.925171,1011.068665,166.74704,NaN,2050.991943,224.618851,642.901367,2053.661133,957.036743,1679.699829,1492.022949,155.597168,172.924377,935.390076,496.295532,2628.179688,1772.891235,287.543427,983.69043,157.416077,376.013245,421.137329,133.998764,1844.195068,2.125282,1668.008057,298.359589,2547.747314,70.933487,2072.398682,241.652054,683.432922,98.186699,33.886135,815.624817,597.991028,294.04541,577.401672,33.851807,209.057266,173.154572,2991.803467,64.5,1603.101685,708.297058,617.78479,940.037109,270.147614,1534.911499,517.667725,2258.135986,NaN,69.323288,434.771332,79.276268,268.65744,1226.197876,276.748718,175.305695,707.592468,271.356934,155.807434,860.94873,6.761654,979.65448,1176.590576,321.699738,1232.488647,NaN,1869.35376,122.191338,640.655518,2056.504883
2012-11-01,1366.319214,1340.669312,913.275818,348.422638,1094.714722,2201.785156,1211.908813,412.647858,910.464355,1115.990845,183.225571,NaN,2101.767334,225.866318,681.664551,2221.589844,947.084595,1754.014771,1564.47583,162.197006,171.460144,906.541748,568.159119,2847.537598,1836.637573,289.597046,946.797791,166.46109,398.078033,445.199554,140.146271,2010.531372,2.045474,1779.922119,313.419006,2805.513184,81.818451,2210.625732,234.727158,686.833435,106.759705,38.830215,817.296875,596.949707,291.656006,543.113159,29.932617,209.759583,168.371307,3071.506592,73.900002,1564.784302,755.461243,622.447266,889.44873,288.940521,1509.269165,548.847412,2250.13501,NaN,68.262512,454.902954,81.124077,258.656616,1284.128906,277.55069,174.34642,757.717163,297.377289,161.555969,915.480652,6.981624,964.09375,1169.757202,323.563446,1239.39563,NaN,1943.771973,117.035439,692.926941,2099.38501
2012-12-01,1493.68457,1418.678711,946.737976,387.611084,1125.312012,2159.479248,1296.786987,421.651001,901.332825,1063.095947,181.342285,NaN,1974.967285,231.20285,685.446289,2216.996826,1034.992798,1889.436646,1505.502563,173.116852,189.543259,856.712585,607.862732,2726.55127,1706.373291,294.458557,959.889832,166.46109,418.866333,451.622467,153.521225,2057.546631,2.25856,1691.531494,334.741241,2813.684082,87.030342,2203.642578,239.877625,691.507996,106.686432,40.016121,909.690002,606.325684,290.128235,566.818909,31.393318,205.233475,188.221909,3138.807129,86.650002,1461.528564,722.488098,621.670227,896.999146,317.619202,1552.044556,548.420227,2554.177734,NaN,65.437225,486.649567,86.307007,265.287384,1356.542114,262.140778,181.945786,740.80011,308.621948,152.816513,995.741821,7.192028,959.357727,1265.018921,341.552734,1207.931152,NaN,1930.058838,114.379585,718.830688,2158.571045
2013-01-01,1487.769897,1608.132568,998.155762,412.797241,970.624268,2265.987305,1350.666016,421.651001,1012.101501,1184.202393,197.545807,NaN,2144.991455,242.707535,722.318481,2261.766846,1129.5354,1826.442017,1581.325562,178.316849,211.213715,945.006531,739.281799,2768.856689,1531.763184,329.788574,1039.341064,187.847961,419.778076,500.352234,176.698929,2237.145508,2.100541,1671.572632,357.107208,2822.76416,94.97229,2100.702881,227.719116,688.432007,111.669044,43.143745,1017.713135,636.016602,288.155121,632.432739,32.78437,195.869232,239.163788,3434.153809,105.800003,1416.812866,799.703796,654.69635,901.529602,336.020569,1639.081665,586.860962,2589.454834,NaN,76.37381,509.878845,80.448051,254.217697,1556.885498,287.43811,183.126541,852.953857,321.167572,165.514252,1025.840088,7.804116,960.034241,1348.632813,375.262299,1268.630005,NaN,2094.02417,127.450844,802.613342,2267.072754
2013-02-01,1515.766479,1702.836792,1021.008057,469.849884,928.977539,2223.309814,1406.020874,430.704163,1126.442871,1200.782959,212.723297,NaN,2075.474609,244.024338,769.760193,2418.526367,1192.563721,2049.024414,1668.10022,168.796906,199.792816,962.923706,791.690613,2921.16748,1434.757324,324.8013,1046.890869,169.312668,453.141785,510.614655,198.713593,2307.055176,2.897821,1755.888062,373.88092,3031.588623,102.748772,2133.156494,233.882782,711.151428,117.311104,45.490513,1127.599731,723.538635,281.780273,714.979187,36.337803,202.580292,270.733429,3553.477295,131.399994,1483.878296,819.320679,709.869629,872.082642,317.031952,1587.151733,605.654236,2575.635254,NaN,78.515564,467.291595,83.422607,265.82547,1602.747192,302.847015,188.807388,996.644287,327.579498,180.303085,1054.265991,8.004956,995.788269,1443.903198,394.629089,1266.283691,NaN,2143.7854,122.59967,853.206726,2225.612793
2013-03-01,1334.379395,1747.890503,1087.116699,535.081482,836.334656,2550.771484,1506.398438,412.489288,1156.815063,1159.767822,220.908035,NaN,1942.75293,254.836014,808.224182,2559.419922,1204.174316,2011.802246,1764.420654,163.036667,162.528412,1003.412231,876.490417,3077.236572,1252.756958,298.481903,1122.83313,193.361191,476.507202,490.438599,210.343994,2419.150391,2.438925,1689.032104,392.519562,3080.616943,107.050636,2133.156494,243.001663,710.723083,126.543579,40.663357,1103.934082,721.43396,295.971832,756.88739,37.29287,215.534225,313.782898,3694.804443,158.0,1500.905518,889.023438,830.706848,893.978943,269.658234,1578.17981,667.15918,2243.952148,NaN,81.158569,450.644653,90.318153,290.962738,1696.079834,310.998322,187.62738,1068.489746,339.475067,163.42308,1050.921631,8.398032,1021.95697,1369.538452,411.645935,1339.022827,NaN,2289.012939,138.188843,849.159302,2265.30835
2013-03-31,1258.154053,1779.1521,1045.492554,535.993896,762.81543,2584.013916,1549.981567,456.680908,1142.522217,1165.876831,219.477692,1463.330811,1956.244507,257.123047,814.474182,2312.129639,1175.088379,2087.133789,1670.035034,167.955597,113.477028,996.370789,906.51825,2992.625,1064.289063,265.666504,1211.871582,209.778641,460.408936,499.209656,225.961975,2311.36499,2.622483,1689.766479,356.36142,3003.442139,104.155144,2248.166504,264.363556,755.23584,124.198814,45.373592,1133.518677,704.594788,310.087402,720.90564,34.287205,227.941879,296.56308,3688.880127,170.0,1925.095093,940.216553,839.254761,884.16333,299.805115,1624.880615,642.386353,2161.131836,NaN,87.538246,430.899292,85.495773,292.961487,1936.460449,306.278625,204.563629,941.507263,347.745972,174.252853,1055.474121,7.651094,1072.228516,1328.533691,448.92099,1424.275879,NaN,2290.658203,145.298004,861.301697,2253.840576
2013-04-30,1227.202515,1666.058716,1092.01355,575.680115,803.612244,2619.189209,1573.770386,467.819336,1146.988647,1267.978149,240.05864,1600.13916,1893.00354,271.496399,833.225647,2298.168457,1186.992065,2215.641357,1658.980957,175.835251,99.054474,1075.587524,1027.44165,3195.669434,1091.355225,270.821411,1250.55249,209.778641,475.58728,515.104858,232.27562,2322.325439,3.082974,1741.928833,389.545502,2919.004639,108.457024,2375.229492,291.804718,807.112427,135.591263,51.871048,1188.457397,721.960449,357.366974,751.905945,40.095909,213.661362,281.734924,3908.910645,271.799988,1798.238281,950.426941,948.047058,952.1427,329.462646,1633.034546,632.562683,2115.229004,NaN,93.23439,449.350708,83.163254,287.734131,1963.827759,331.325653,214.54567,1094.116699,373.109833,183.382446,1164.399048,8.310999,1070.162476,1262.799927,482.30954,1604.949951,NaN,2281.614014,142.150757,913.109314,2543.179688
2013-05-31,1017.778137,1595.260254,1101.436157,588.908875,681.349365,2408.138428,1584.178223,435.171967,1161.096313,1178.966675,245.700592,1332.583496,1945.010742,257.350067,807.742981,2340.055664,1135.125244,2327.029541,1598.608032,193.252823,70.721817,1006.052856,1051.788452,2869.295898,834.844177,232.70665,1215.994141,207.224823,463.16861,488.149933,219.232925,2201.76416,2.558638,1675.07312,375.819214,2676.780518,117.583702,2437.368652,295.406464,764.314331,129.83432,52.747944,1130.132568,747.218384,334.303406,705.74762,38.240047,210.283569,261.888,3857.287354,298.299988,1897.283203,914.690308,917.740662,907.208374,267.700623,1576.717773,652.874268,1986.405396,NaN,102.485947,464.17276,81.745178,281.717712,1810.403687,296.39566,214.392242,1067.762573,328.370605,187.087769,1104.448242,7.904536,1048.814209,1172.430542,443.31427,1301.47998,NaN,2206.761475,139.114319,908.25238,2734.023682
2013-06-30,1131.936768,1797.429199,1164.517456,644.104919,755.912292,2578.216064,1679.332642,458.985474,1278.112915,1335.173218,270.731537,1516.434814,2159.895508,279.355621,871.141785,2370.253662,1174.238037,2413.048584,1746.564331,188.110199,68.708519,1099.995972,1145.930176,2976.193604,973.984924,237.281281,1242.557251,229.479614,511.463257,535.247131,241.829117,2322.325439,3.497937,1620.706543,402.581329,2770.188477,141.503311,2669.23291,342.344238,827.020691,146.120422,57.182587,1330.461548,837.727234,373.733704,844.653992,43.25547,232.211533,287.591827,4293.11377,307.5,2046.395996,992.970886,960.48053,1045.88501,310.86554,1680.3302,742.021729,2187.785156,NaN,119.550529,487.576355,89.658936,312.085876,2035.978638,305.369446,238.65744,1291.346802,360.28656,196.162903,1169.465332,8.588351,1084.624268,1252.536499,507.348572,1423.435913,NaN,2212.563721,151.49736,975.610168,2889.690918
2013-07-31,1188.61377,1705.893433,1046.654785,588.452759,732.772095,2456.842285,1575.257324,433.576263,1234.571777,1358.975708,258.494141,1578.438354,2048.630859,275.711792,830.398132,2455.265381,1164.884766,2317.069824,1678.538208,179.816162,91.513748,1008.106628,1000.659729,3084.036621,1233.335449,260.966644,1214.149658,238.264191,508.863373,483.855316,237.841553,2195.674072,3.34902,1591.200195,389.92865,2932.279053,138.146164,2674.888184,331.578705,769.501709,141.49971,60.589985,1337.116577,832.990662,366.127106,858.026978,45.15799,233.095108,315.33255,4210.520508,330.5,2202.180176,917.242798,854.01947,984.681274,326.624146,1567.332153,691.76709,2156.689941,NaN,114.386902,462.612,91.946152,304.949768,1918.215576,299.793518,224.221695,1311.749878,314.597656,194.952713,1082.494385,8.416203,1116.579102,1183.928467,487.235291,1355.194824,NaN,2038.477051,158.209991,984.67395,2755.494873
2013-08-31,1236.61145,1734.55603,1023.414246,566.515808,701.48999,2531.081543,1582.294067,448.72818,1213.708008,1447.56604,277.407684,1638.670532,1790.442627,264.137482,824.577576,2508.16748,1271.388062,2288.095215,1694.493896,179.810562,93.710083,1050.036499,1037.180298,3024.442627,923.45752,291.110535,1161.560547,254.398605,527.486023,483.389587,281.040161,2206.871094,3.44533,1706.883423,407.891266,3026.603027,147.12648,2643.818848,332.353851,800.874451,150.480789,61.450188,1317.39917,797.734619,385.454071,907.088501,45.986225,224.902191,317.07843,4439.372559,396.0,2287.864746,987.728333,843.917297,985.541748,352.268585,1552.951172,733.81958,2275.991211,NaN,116.501518,471.583801,100.408417,310.420746,2150.509521,287.334808,238.042969,1419.716187,328.086151,217.790878,1181.286621,8.899178,1052.999023,1231.153442,510.253235,1415.407715,NaN,2040.341431,165.688477,1046.473511,2651.716553
2013-09-30,1209.728394,2096.076172,1080.589844,602.872253,737.401794,2604.679688,1786.953491,483.305542,1249.085449,1359.861816,305.440155,1596.153809,1901.597412,255.662491,870.171814,2325.052734,1310.097412,2534.379883,1713.465088,189.762756,86.388977,1133.004639,1062.338867,3179.589355,925.830261,293.963684,1225.697632,260.026917,510.725616,492.560547,289.015289,2225.235352,3.441284,1738.229492,434.69577,3051.328369,160.219315,2828.359131,325.119385,868.257751,165.897049,64.749031,1407.397095,810.084778,390.809723,968.836548,51.040016,226.187378,351.414886,4684.570313,434.0,2276.164063,1097.570923,983.015991,1022.391663,359.805298,1580.736816,769.93811,2377.631104,437.035126,130.418777,502.905273,96.263115,312.799469,2153.01416,293.694794,255.49704,1535.429199,338.520142,228.831238,1211.684448,9.611687,1011.565063,1246.53418,560.863708,1490.874634,NaN,2111.418701,172.209061,1091.793213,3071.303467
2013-11-01,1098.938599,2120.115479,1050.174561,640.148926,684.79187,2765.651855,1798.408569,480.338898,1259.063843,1352.774658,301.95636,1520.863403,1909.292969,244.738586,893.458435,2218.147461,1335.903687,2620.398682,1678.109497,198.365097,78.262558,1005.430115,1155.668945,3159.857422,790.585938,267.896057,1207.052856,271.415405,546.574341,496.824615,304.300964,2330.557861,3.515742,1734.497925,433.141296,2793.672119,160.385727,2984.648438,326.562195,837.073303,164.056274,64.640465,1394.537231,809.094727,378.002686,874.040344,46.561203,216.222961,395.062866,4727.587891,409.0,2362.225342,1121.599609,901.421753,1058.457642,320.261963,1559.041016,778.747437,2455.555908,433.133026,130.914474,416.737732,97.737,323.027863,2058.678955,303.539856,261.516602,1479.828857,337.94339,235.887527,1182.113281,9.659506,947.984985,1204.13916,530.9953,1417.816284,NaN,2064.591309,173.973297,1122.802368,3191.185303
2013-12-01,1075.314209,2260.655518,1106.780884,699.515686,710.66571,2813.667969,2028.269165,494.489532,1324.954468,1343.029663,307.384583,1560.723022,2153.118164,251.53891,939.048096,2345.143799,1310.097412,2713.262695,1724.675537,210.509827,81.923111,993.832336,1246.564087,3176.64917,707.54126,270.360168,1215.941284,273.725311,561.937866,482.617126,333.459991,2465.2771,2.638426,1674.044434,445.572754,2895.77832,163.762283,3103.692139,334.207184,846.295898,170.805695,65.876472,1485.400513,760.104004,340.010345,909.69751,48.728893,212.558182,424.9375,4719.935547,441.600006,2446.031982,1149.918213,962.811707,1051.401123,330.930847,1668.595581,791.961426,2566.983887,444.839294,141.333969,357.986786,106.672424,292.966858,2168.875488,351.71936,261.125702,1530.296753,345.829193,256.349304,1273.309814,9.968218,978.703308,1130.563843,604.007019,1368.842773,NaN,2094.298096,184.489288,1146.903687,3377.082764
2014-01-01,1169.811646,2535.419434,1220.838623,726.668091,733.520691,3037.218994,2048.957275,516.108765,1268.30127,1290.540283,313.371979,1428.74353,2153.118164,225.133484,883.265808,2302.105713,1351.387329,2526.833984,1552.63916,223.329468,62.522194,933.67041,1334.213257,3044.012939,730.319275,278.833191,1180.100464,271.415405,561.275024,456.825012,346.17041,2412.611084,3.050038,1659.117432,401.676025,2605.09668,165.872589,3057.328125,321.089081,910.72345,165.130066,69.567841,1588.020264,743.440796,370.113037,802.725525,49.302681,195.374329,473.435272,5412.77002,523.0,2391.672363,1053.805664,1020.316162,871.855469,332.790527,1622.695435,781.390198,2442.00415,466.691071,130.60498,379.920685,111.001961,276.833679,2059.513672,355.727081,263.54953,1482.394775,351.599182,253.647293,1237.175415,9.948956,933.697205,1030.812988,638.853699,1413.192505,NaN,1973.635498,176.354309,1061.301514,3377.082764
2014-02-01,1247.20166,2799.700684,1212.389771,808.550903,776.643677,3214.721191,2170.928467,553.920654,1437.347168,1373.427246,335.037384,1315.365356,2120.403564,230.77626,930.018311,2425.311279,1516.547363,2890.552002,1619.901489,223.075912,51.284302,970.478699,1396.703735,3223.947754,903.052246,284.626068,1261.213745,298.570343,572.059631,458.792206,363.034454,2378.317627,4.049019,1886.838257,405.948547,2705.363525,170.430923,3086.658691,342.286499,961.171692,184.381165,68.924774,1749.407471,776.647644,395.735565,953.182129,44.266693,191.628113,451.029297,5832.800781,562.5,2602.303955,1162.790649,1123.668823,794.235229,320.947113,1680.166992,806.496826,2584.300537,468.251984,142.107712,380.899292,122.60881,274.987549,2264.879883,376.114105,279.028931,1732.169312,375.065399,272.487549,1176.951416,10.565351,1022.109985,1051.599976,725.970032,1513.842773,NaN,2059.702393,185.904129,1087.065186,4039.715088
2014-03-01,1243.535645,2597.054199,1206.475586,877.776245,720.583923,3141.032715,2075.093994,519.747681,1458.363525,1243.303711,310.265259,1323.33728,1978.032227,238.517059,900.977112,2430.009277,1440.848999,2979.197021,1621.660278,200.304825,58.349155,970.478699,1418.669678,3163.661865,800.55127,266.98822,1217.41394,294.626221,540.174316,442.617584,346.585754,2359.953857,3.818673,1875.998535,410.61026,2825.867188,161.651932,3095.175049,366.090179,903.645691,157.000107,62.343803,1700.218262,823.236145,354.865204,912.306641,40.044895,173.46701,489.342499,5715.885742,460.600006,2504.918457,1088.560669,1045.959961,833.437378,304.405487,1711.65979,806.9375,2512.775391,439.376373,136.072662,395.111877,113.304901,253.717331,2168.875488,370.707794,259.562164,1503.779541,363.043915,250.558517,1094.358276,10.054897,1070.192261,1042.036133,684.486023,1491.748779,NaN,2181.782227,164.476608,1028.057983,3747.112549
2014-03-31,1317.091797,2774.486572,1181.129639,807.166565,678.7547,3779.125,1816.89502,554.302063,1536.033203,1323.516724,301.272034,1326.880249,2049.047119,238.7341,927.558777,2458.67749,1506.797363,2771.749512,1583.754883,217.364365,70.50219,1019.855286,1354.146973,3172.940674,808.143982,275.374786,1248.394165,308.036255,526.576233,448.351105,335.703094,2498.359131,3.725555,1979.747437,374.716125,2673.167969,153.632629,3097.070068,363.223328,946.249084,162.445663,62.936764,1563.856689,768.221802,346.691132,854.472168,38.507469,163.612793,426.780426,5646.601074,336.0,2259.302246,1187.047852,1019.539124,869.503357,292.464172,1833.530884,768.17627,2475.891602,413.23233,124.312035,433.056671,109.528061,269.449249,2168.73877,378.066986,282.147247,1368.627808,367.563538,243.223465,1160.043091,9.202543,1110.989136,1096.602539,638.853699,1509.751221,NaN,2252.492432,167.201706,1058.80835,3673.286377
