Date,AAV.TO,ABX.TO,AC.TO,ACB.TO,ACO-X.TO,AD.TO,AEM.TO,AGI.TO,AIF.TO,ALA.TO,AP-UN.TO,AQN.TO,ARE.TO,ARX.TO,ASR.TO,ATA.TO,ATD-B.TO,AX-UN.TO,BAD.TO,BAM-A.TO,BB.TO,BBD-B.TO,BBU-UN.TO,BCB.TO,BCE.TO,BEI-UN.TO,BEP-UN.TO,BIP-UN.TO,BIR.TO,BLX.TO,BMO.TO,BNS.TO,BPY-UN.TO,BTE.TO,BTO.TO,BYD-UN.TO,CAE.TO,CAR-UN.TO,CAS.TO,CCA.TO,CCL-B.TO,CCO.TO,CEU.TO,CFP.TO,CG.TO,CGX.TO,CHE-UN.TO,CHP-UN.TO,CHR.TO,CIGI.TO,CIX.TO,CJR-B.TO,CLS.TO,CM.TO,CMG.TO,CNQ.TO,CNR.TO,CP.TO,CPG.TO,CPX.TO,CRR-UN.TO,CSH-UN.TO,CSU.TO,CTC-A.TO,CU.TO,CUF-UN.TO,CVE.TO,CWB.TO,D-UN.TO,DGC.TO,DII-B.TO,DOL.TO,DOO.TO,DRG-UN.TO,DSG.TO,ECA.TO,ECN.TO,EDV.TO,EFN.TO,EFX.TO,EIF.TO,ELD.TO,EMA.TO,EMP-A.TO,ENB.TO,ENGH.TO,ERF.TO,ESI.TO,EXE.TO,FCR.TO,FFH.TO,FM.TO,FNV.TO,FR.TO,FRU.TO,FSV.TO,FTS.TO,FTT.TO,FVI.TO,G.TO,GC.TO,GEI.TO,GIB-A.TO,GIL.TO,GOOS.TO,GRT-UN.TO,GTE.TO,GUD.TO,GUY.TO,GWO.TO,H.TO,HBC.TO,HBM.TO,HCG.TO,HR-UN.TO,HSE.TO,IAG.TO,IFC.TO,IFP.TO,IGM.TO,IMG.TO,IMO.TO,INE.TO,IPL.TO,ITP.TO,IVN.TO,K.TO,KEL.TO,KEY.TO,KL.TO,KML.TO,KMP-UN.TO,KXS.TO,L.TO,LB.TO,LIF.TO,LNR.TO,LUC.TO,LUN.TO,MAG.TO,MAXR.TO,MEG.TO,MFC.TO,MFI.TO,MG.TO,MIC.TO,MRE.TO,MRU.TO,MSI.TO,MTL.TO,MX.TO,NA.TO,NFI.TO,NG.TO,NGD.TO,NPI.TO,NSU.TO,NTR.TO,NVA.TO,NVU-UN.TO,NWC.TO,NXE.TO,OGC.TO,ONEX.TO,OR.TO,OSB.TO,OTEX.TO,PAAS.TO,PBH.TO,PD.TO,PEY.TO,PKI.TO,POU.TO,POW.TO,PPL.TO,PSI.TO,PSK.TO,PVG.TO,PWF.TO,PXT.TO,QBR-B.TO,QSR.TO,RBA.TO,RCI-B.TO,REI-UN.TO,RNW.TO,RUS.TO,RY.TO,SAP.TO,SCL.TO,SES.TO,SHOP.TO,SIA.TO,SJ.TO,SJR-B.TO,SLF.TO,SMF.TO,SNC.TO,SPB.TO,SRU-UN.TO,SSL.TO,SSRM.TO,STN.TO,SU.TO,SW.TO,T.TO,TA.TO,TCL-A.TO,TCN.TO,TCW.TO,TD.TO,TECK-B.TO,TFII.TO,THO.TO,TIH.TO,TOG.TO,TOU.TO,TOY.TO,TRI.TO,TRP.TO,TRQ.TO,TSGI.TO,TXG.TO,UNS.TO,VET.TO,VII.TO,WCN.TO,WCP.TO,WEED.TO,WEF.TO,WFT.TO,WJA.TO,WN.TO,WPK.TO,WPM.TO,WSP.TO,WTE.TO,X.TO,YRI.TO,ZZZ.TO
2010-02-01,7.24,35.157555,1.49,NaN,18.141626,4.952316,54.634109,11.892498,8.219,10.786303,12.661308,2.800747,10.707336,14.253645,3.288024,6.87,6.197462,5.464292,2.701096,13.355346,74.550003,5.073833,NaN,6.604078,18.215752,27.897856,12.546053,6.564916,8.295718,8.287419,37.062683,32.361286,NaN,24.005112,1.37,4.44383,7.606613,9.311439,6.61975,33.297115,2.954717,24.300501,0.495468,8.49,11.142242,NaN,6.100244,NaN,NaN,11.581282,14.002999,9.854728,10.73,44.721607,2.280342,29.096815,22.159348,45.56752,22.482824,11.905501,6.195647,4.64408,34.304295,44.649433,14.873785,9.381005,20.251007,16.241457,13.197561,17.030001,22.987757,2.904515,NaN,NaN,6.53,28.618744,NaN,22.799999,NaN,NaN,7.19552,12.725871,16.085556,11.963278,15.417066,3.190564,14.368442,9.733491,NaN,8.683686,298.093384,14.682089,24.462502,3.42,8.462502,NaN,18.946205,13.596231,2.3,35.741409,7.3,NaN,14.8,10.987516,NaN,9.142868,5.8,NaN,6.52,17.857552,NaN,NaN,12.437378,16.469475,9.796354,19.977966,25.515354,32.936249,4.64,25.882145,14.453666,34.376869,4.76528,6.875787,2.798824,NaN,18.353834,NaN,6.904797,4.281938,NaN,NaN,NaN,23.651409,25.409832,13.86688,14.38204,0.869694,4.289238,6.7,32.964607,NaN,13.694151,9.373137,11.313748,16.929094,7.882173,9.976113,6.252843,10.253106,20.377951,17.134266,NaN,6.07,4.65,7.568471,2.022655,NaN,13.608539,12.270123,11.532872,NaN,2.097459,24.611296,NaN,12.696424,11.070477,19.808748,8.982629,7.461161,8.658808,7.16831,16.765306,19.27286,10.702195,9.642706,NaN,NaN,19.815046,NaN,6.637217,NaN,18.333776,24.648251,11.73808,NaN,8.323467,39.711262,11.808622,24.147083,NaN,NaN,NaN,5.341953,13.081116,19.625,4.679413,41.050243,7.048869,12.44983,3.2,17.809999,11.797198,24.359619,8.66,NaN,13.339146,8.488375,NaN,12.414871,21.121923,32.278309,7.143455,NaN,15.368256,26.822693,NaN,NaN,28.38303,22.960161,16.809999,NaN,NaN,10.757673,21.087938,NaN,25.127008,1.479772,NaN,0.17677,16.551769,11.501609,56.888103,7.493278,14.556948,NaN,10.428204,21.214731,9.969286,NaN
2010-03-01,6.88,34.554581,2.22,NaN,19.216543,5.03491,51.019409,12.637524,8.845397,10.716246,13.534719,2.947803,10.475742,13.373332,3.954762,7.19,5.920105,5.687332,2.779778,13.820522,75.25,5.555356,NaN,6.909419,18.621235,28.596422,13.048903,6.917869,7.658258,8.801753,40.802044,34.446495,NaN,24.713499,1.29,4.440357,8.468869,9.417625,6.58746,33.938393,3.200755,23.383978,0.542798,9.45,11.568449,NaN,6.641576,NaN,NaN,13.100232,14.446263,10.879875,11.1,47.398132,2.348412,30.857895,24.699862,51.35429,22.599154,12.517461,6.565807,4.440268,38.154942,47.104954,16.647305,9.51489,20.905025,18.896313,13.687702,18.969999,24.572863,2.968067,NaN,NaN,6.56,26.220711,NaN,24.300001,NaN,NaN,8.030758,11.806623,16.585909,12.885439,16.307098,3.167353,14.782807,9.500818,NaN,9.176465,315.246552,14.963194,24.346352,3.16,8.844838,NaN,20.272013,14.214242,2.6,34.07679,7.35,NaN,15.2,11.833393,NaN,9.846169,6.0,NaN,6.45,19.236286,NaN,NaN,11.894588,17.473148,9.971133,21.859604,27.116516,34.95676,5.3,26.845194,12.604941,34.892056,4.944947,6.897038,2.77376,NaN,16.71768,NaN,7.160791,3.5091,NaN,NaN,NaN,24.042397,27.419716,15.62539,17.276598,0.861251,5.195279,7.7,31.576096,NaN,14.306498,9.108607,11.851151,17.194763,8.198956,10.439161,6.387333,10.700056,20.124352,17.586447,NaN,7.26,4.37,7.73831,2.443367,NaN,11.430387,13.591743,11.712173,NaN,2.211866,28.048132,NaN,10.915321,10.392386,20.561161,8.741859,7.194362,8.613186,6.802102,15.885385,20.327002,10.396674,8.543887,NaN,NaN,21.385439,NaN,7.63777,NaN,18.287458,24.662468,11.456386,NaN,8.990438,41.549675,11.623926,23.850443,NaN,NaN,NaN,5.780175,13.219157,21.620537,5.483536,41.350307,7.255761,13.04227,4.15,17.959999,11.47143,26.458336,8.56,NaN,13.834229,9.460062,NaN,11.968554,23.779442,36.907368,7.665207,NaN,15.063832,22.104937,NaN,NaN,28.724997,24.57094,17.75,NaN,NaN,10.003404,21.554859,NaN,23.824528,1.331795,NaN,0.24105,17.460266,11.459632,57.886578,7.887661,14.457244,NaN,10.640347,22.21365,9.018125,NaN
2010-04-01,7.22,39.280689,2.23,NaN,18.594009,5.15069,58.10672,14.053074,8.933624,10.184762,14.077013,3.000479,9.80075,14.348365,4.301832,7.01,5.971112,5.70228,2.901682,13.783045,72.400002,4.726065,NaN,7.415411,19.307529,29.235329,12.872028,6.960634,7.885298,7.889223,41.755077,35.055801,NaN,24.768713,1.53,4.343904,7.964639,9.443265,6.425053,29.038372,3.358694,21.108782,0.604257,10.42,9.92451,NaN,6.676834,NaN,NaN,13.653609,14.318815,11.238422,10.02,48.171944,2.633357,32.243313,24.588495,53.965672,25.14875,12.687814,6.496599,4.609963,38.838608,47.512783,15.382658,9.56937,23.714573,18.817478,13.682316,21.18,27.393408,3.377782,NaN,NaN,6.25,28.039928,NaN,23.4,NaN,NaN,8.027656,14.937819,15.997659,12.958817,16.606716,3.457098,15.309607,8.926597,NaN,9.53671,317.805511,13.955145,26.16004,3.78,9.423922,NaN,19.682589,15.41302,2.28,39.44278,7.5,NaN,15.04,13.055702,NaN,10.303313,6.16,NaN,7.04,18.396366,NaN,NaN,12.091116,19.199045,10.470273,21.54443,27.147507,34.601009,5.51,25.67911,16.974655,37.933884,5.616483,6.88766,2.698569,NaN,18.722878,NaN,7.316615,3.529988,NaN,NaN,NaN,24.106447,28.294674,15.128867,18.551134,0.793702,4.616956,7.75,33.851246,NaN,13.078594,8.532088,12.595973,18.002821,8.562314,11.130812,6.142178,10.279902,19.44383,18.014559,NaN,8.99,5.95,8.263941,2.427186,NaN,12.030636,13.659415,12.23391,NaN,2.354875,28.572399,NaN,13.784492,9.233624,23.718328,8.63048,7.093163,8.524813,6.864237,16.428316,18.860971,10.984811,9.119459,NaN,NaN,19.868433,NaN,8.029606,NaN,19.956776,25.98064,12.100348,NaN,9.474848,43.052574,11.351576,24.64126,3.349974,NaN,5.429544,6.003965,12.593963,19.767536,6.27797,42.178501,7.108736,13.268945,3.95,20.870001,11.228192,27.925926,8.23,NaN,12.867618,8.786825,NaN,11.749951,23.716616,33.29586,8.426315,NaN,14.478398,25.871529,NaN,NaN,28.649685,23.917236,16.17,NaN,12.000001,10.354402,21.585678,NaN,27.053593,1.405783,NaN,0.35354,19.918186,11.484821,60.486298,8.424088,18.091953,NaN,11.493075,21.560307,9.961158,NaN
2010-05-01,6.48,39.147682,1.82,NaN,18.094763,5.111144,55.915195,14.269692,7.730064,10.153172,13.175481,2.756648,8.158254,13.814501,4.429699,7.1,6.009367,5.613262,2.695649,14.389274,63.549999,4.324795,NaN,6.891971,19.421404,27.552868,12.099067,6.447912,8.199662,7.507622,41.590137,32.983585,NaN,23.771572,1.48,3.979938,8.144482,10.067241,5.573246,27.705292,3.354027,21.707314,0.601154,10.1,11.15094,NaN,6.106789,NaN,NaN,13.032465,12.48718,10.969579,9.69,46.36293,2.565032,30.705952,24.916124,53.064453,22.828413,12.699095,6.249388,4.459125,35.29998,49.294434,15.169059,9.228659,23.071487,17.625212,12.944613,22.75,28.977444,3.299355,NaN,NaN,5.98,27.7395,NaN,25.200001,NaN,NaN,7.626366,17.302975,16.630007,12.895732,16.031048,3.413438,14.880782,8.757559,NaN,9.568924,324.409302,10.420794,27.044546,3.83,8.612674,NaN,18.917742,13.648647,2.12,40.877316,6.35,NaN,16.25,13.870577,NaN,10.126752,5.55,NaN,6.74,16.741564,NaN,NaN,11.370515,17.578238,9.842914,20.006081,26.055096,35.922146,5.14,23.840096,17.105373,36.021626,5.433337,6.772439,2.297543,NaN,17.680576,NaN,7.101753,2.945138,NaN,NaN,NaN,25.126478,27.121077,14.47456,17.595362,0.759927,3.942244,7.34,36.076214,NaN,12.843004,8.42588,13.623641,15.597434,7.080915,10.783745,5.850085,9.815995,17.913345,16.807789,NaN,7.57,6.42,7.948266,2.597089,NaN,10.858117,13.486959,12.214332,NaN,3.031782,25.985008,NaN,10.291589,9.710004,23.375347,8.504489,6.899963,9.210261,6.068286,17.785639,18.446001,10.682864,8.259837,NaN,NaN,18.855656,NaN,7.742993,NaN,17.769962,25.887365,11.828973,NaN,8.354926,38.84317,11.66502,24.088957,3.220465,NaN,5.158189,5.383216,12.700021,20.032244,6.71394,38.482437,6.82226,12.783853,3.5,18.959999,11.302033,26.117769,8.34,NaN,12.682911,8.800919,NaN,11.367394,22.907824,30.476732,7.620119,NaN,13.081047,23.398514,NaN,NaN,29.549887,23.690348,15.2,NaN,12.9,9.750653,20.656448,NaN,28.735956,1.479772,NaN,0.265155,19.691845,9.948473,60.843018,8.177874,17.983181,NaN,11.703894,20.268475,10.203674,NaN
2010-06-01,6.2,43.230968,1.69,NaN,18.155737,5.324108,58.242008,15.240293,7.986392,11.087427,13.293291,2.783741,8.01105,13.056151,5.114705,5.69,5.738391,5.409291,2.592688,12.971845,52.330002,4.336853,NaN,5.391441,19.649145,28.780397,12.660462,6.708959,8.470364,6.586797,38.639027,33.530487,NaN,23.250845,1.65,4.255965,7.90469,10.014557,5.242736,28.324268,3.324862,19.085571,0.676151,8.5,10.194154,NaN,6.186062,NaN,NaN,12.501681,12.070076,10.373194,8.6,42.731934,2.388526,29.123262,24.677475,51.424198,21.927942,12.490355,6.334569,4.476584,35.256821,45.328709,15.644705,9.358507,21.753567,18.542952,13.21313,23.65,25.45505,3.346683,NaN,NaN,5.71,26.904974,NaN,22.0,NaN,NaN,7.397593,18.270102,16.842077,13.016831,16.983103,3.165391,14.377312,8.139913,NaN,9.229841,321.833862,9.894213,28.947582,4.28,8.479911,NaN,19.26421,13.797831,2.09,41.897839,6.74,NaN,15.84,13.542855,NaN,9.878019,5.35,NaN,6.93,16.253407,NaN,NaN,10.453385,17.167471,10.30268,19.153463,27.223173,35.308769,4.1,22.603941,17.525536,34.49181,5.115882,7.096595,1.838034,NaN,17.564764,NaN,7.366351,2.214075,NaN,NaN,NaN,24.926348,27.018467,12.674494,16.435307,0.692378,2.90126,6.57,36.619904,NaN,11.106966,7.939088,13.358518,14.662807,7.052961,10.484874,5.836795,9.661359,17.238605,15.795376,NaN,7.42,6.61,8.251924,2.99353,NaN,10.01075,13.221272,12.475327,NaN,2.936443,24.867476,NaN,7.886754,8.583428,23.54244,8.032014,6.495166,9.540783,6.510322,17.392483,17.073929,10.984321,8.454187,NaN,NaN,17.597755,NaN,7.269312,NaN,16.251133,25.178171,12.021782,NaN,8.169453,35.728401,12.06179,22.880404,3.108224,NaN,5.147813,5.546035,12.741636,18.736517,7.799021,35.761871,6.737082,13.103627,3.4,18.99,10.24219,25.177528,7.07,NaN,12.310886,9.192074,NaN,12.414871,22.023445,26.256365,7.186013,NaN,11.704097,23.474607,NaN,NaN,30.028778,23.76376,13.79,NaN,11.2,10.225196,20.848724,NaN,28.803797,3.699428,NaN,0.22498,15.042759,9.956868,60.403355,7.84372,19.333733,NaN,11.771903,20.912777,9.80846,NaN
2010-07-01,6.49,37.809193,2.19,NaN,19.4793,5.480983,51.793724,14.43768,8.85782,11.753192,14.002102,2.934642,8.599414,13.252714,5.041637,6.69,6.83187,5.881268,2.731459,13.893397,59.150002,4.175564,NaN,5.373993,20.170143,29.837099,13.345648,7.115321,8.732333,7.175793,42.071957,35.266811,NaN,23.892874,1.68,4.711429,8.419972,10.141033,5.659214,28.720407,3.533852,22.135738,0.750208,8.09,11.281413,NaN,6.047802,NaN,NaN,12.80096,13.228157,10.748871,9.14,46.153809,2.667226,29.241516,26.395489,55.574711,22.491325,13.384576,6.331077,4.938955,35.386295,48.765675,16.834608,9.977486,23.140194,20.461071,13.908026,23.959999,26.586725,3.469731,NaN,NaN,6.06,26.38142,NaN,21.800001,NaN,NaN,8.063106,16.035599,18.107626,13.842483,17.140667,3.405801,14.926318,8.292744,NaN,9.701028,338.02948,11.902617,28.119183,3.99,9.025212,NaN,20.731342,15.480492,2.08,36.238152,6.45,NaN,14.7,14.007869,NaN,NaN,5.77,NaN,7.0,16.962427,NaN,NaN,11.997528,18.69817,11.070557,19.16864,25.452509,37.119114,4.12,24.954487,15.135266,35.870003,5.408625,7.601457,1.67094,NaN,16.281185,NaN,7.966558,2.59005,NaN,NaN,NaN,28.364878,29.747087,14.577721,17.549259,0.667047,3.855495,6.15,40.149731,NaN,11.746785,8.185941,14.577604,16.56986,7.686519,11.019025,5.915225,9.527452,19.134422,17.481541,NaN,6.37,5.08,8.692089,2.985439,NaN,11.780237,14.392067,13.129837,NaN,2.583688,26.762423,NaN,8.240198,8.731494,20.816195,8.43977,7.175962,10.203605,6.445375,20.172659,18.065891,11.510729,8.339093,NaN,NaN,18.407104,NaN,7.798923,NaN,16.05826,25.880386,12.957602,NaN,8.822469,37.85659,12.46253,22.488415,3.237733,NaN,5.594617,5.613198,13.462585,19.379833,6.917392,39.001503,7.124232,13.636385,3.45,16.870001,10.511498,27.320473,9.65,NaN,13.010082,10.427752,NaN,14.261292,23.358,30.358627,7.956053,NaN,12.514842,25.681299,NaN,NaN,30.296762,24.510649,18.139999,1.2,9.700001,10.627538,20.60574,NaN,31.544428,3.329485,NaN,0.3214,15.839719,10.418612,65.446739,9.042963,17.575296,NaN,12.975656,21.439537,8.697408,NaN
2010-08-01,6.38,44.689301,2.26,NaN,19.74514,5.640035,62.625053,15.828252,8.801149,12.342742,14.321891,2.934642,9.081919,13.236094,6.612582,6.06,7.283333,6.200243,2.883159,14.904734,45.700001,3.99922,NaN,6.429599,21.401514,32.269012,12.987393,7.278642,7.841636,6.271559,39.853786,35.387901,NaN,25.829412,1.9,4.632014,8.63477,11.261803,5.152905,29.681833,3.694646,22.000454,0.805303,8.14,13.021027,NaN,5.690506,NaN,NaN,12.456509,13.51877,10.81018,8.04,47.395924,2.685027,28.332878,26.558748,56.86021,22.425955,12.869786,6.581378,5.359749,36.0336,47.344978,16.451765,10.491882,22.932379,19.224112,13.94265,31.85,26.762592,3.421052,NaN,NaN,6.0,24.551592,NaN,22.5,NaN,NaN,8.269154,20.106909,18.113792,13.606698,18.171707,3.285596,15.57875,7.572773,NaN,10.127594,349.082489,11.359406,28.573383,4.94,9.062372,NaN,20.901449,16.122255,2.68,42.547325,7.06,NaN,14.74,12.953845,NaN,9.771426,6.7,NaN,9.29,16.543768,NaN,NaN,13.81307,17.586782,11.695304,18.849924,23.479017,35.169647,3.4,24.713823,18.673985,35.067352,5.458303,7.84643,1.520556,NaN,17.400696,NaN,8.247746,2.276738,NaN,NaN,NaN,28.2609,30.070427,13.740924,16.873583,0.717709,4.086825,8.15,39.012165,31.24,8.533314,9.359165,15.817644,16.670897,7.202036,11.319951,5.927101,9.40539,18.860966,18.249084,NaN,7.94,6.75,9.093265,4.04531,NaN,10.493321,14.809734,14.384405,NaN,3.289197,27.3167,NaN,7.727355,10.072654,23.313787,8.446214,6.145567,9.370755,6.491435,18.581314,17.788473,12.228719,8.945571,NaN,NaN,18.596539,NaN,7.276016,NaN,16.410456,26.792524,13.340008,NaN,8.601793,36.288734,13.586365,22.923018,3.134125,NaN,5.577998,5.841146,14.335209,16.77977,8.467508,41.41864,6.292645,14.649834,3.9,18.780001,11.17172,26.046755,8.83,NaN,13.191128,8.543304,4.115554,13.017999,23.450291,29.922417,7.572343,7.66834,13.802757,23.246323,NaN,NaN,29.185453,25.637344,19.0,1.25,12.9,9.856489,22.330473,NaN,34.257927,3.033532,0.15,0.24105,16.782934,9.612658,68.030937,9.510548,21.799162,NaN,13.04523,21.349245,9.713753,NaN
2010-09-01,6.5,42.646877,2.88,NaN,20.80463,5.972665,65.970917,16.369547,9.649818,13.113544,15.636961,3.147695,9.323173,13.801308,6.101112,7.07,7.321818,7.057351,3.144095,15.784676,50.099998,4.548664,NaN,7.049004,21.472061,34.12751,13.370381,8.121879,7.649526,6.769302,40.246227,37.922031,NaN,27.688957,1.92,5.219851,9.124502,11.560947,5.193737,30.253597,3.475055,24.181902,0.815633,8.38,14.502329,14.492393,6.204967,NaN,NaN,14.11663,14.216166,12.024703,8.64,48.80146,2.670193,29.398458,26.856705,56.905476,22.784523,13.784973,7.295164,5.71416,37.112453,49.048405,17.467781,11.139749,23.651756,19.570776,15.511994,29.719999,26.407305,3.657686,NaN,NaN,6.6,26.096031,NaN,27.700001,NaN,NaN,9.215245,18.263294,20.457527,13.761612,18.767227,3.357262,17.032907,8.266562,NaN,10.664249,345.87146,14.712301,29.098799,7.06,9.82185,NaN,22.855526,18.826757,3.2,40.222858,7.17,NaN,15.49,12.816558,NaN,9.416095,7.94,NaN,10.44,17.405069,NaN,NaN,13.710125,18.247425,12.108697,19.208403,24.845932,36.144382,3.99,25.793705,17.012001,34.773029,5.868141,8.289906,1.294979,NaN,18.681379,NaN,8.929938,2.234962,NaN,NaN,NaN,26.493383,28.317942,16.278406,17.467632,0.717709,4.954311,7.84,38.058601,35.849998,9.427105,10.701272,16.326797,16.332548,7.080915,11.325839,5.855558,9.771572,20.899534,19.241848,NaN,8.93,6.9,9.492002,4.053401,NaN,10.325032,14.845109,12.831133,NaN,3.61335,28.124144,NaN,7.900614,10.418138,26.7003,9.019597,6.458365,10.425425,7.119386,19.058718,18.133549,12.908839,9.271558,NaN,NaN,19.008051,NaN,7.744895,NaN,17.945906,27.878414,14.723664,NaN,9.643522,38.131641,14.06287,25.637035,3.358608,NaN,5.87594,5.627445,15.225554,18.296175,9.416955,44.305984,6.468919,15.40237,3.95,20.5,11.84498,27.006083,10.7,NaN,13.897792,9.823042,3.674601,15.001781,24.197836,35.500893,8.151822,8.725716,14.592953,25.414967,NaN,NaN,30.704178,25.752033,24.139999,1.72,14.0,10.008423,24.31114,NaN,31.937895,3.329485,0.15,0.25712,17.14118,10.057611,65.81353,9.581127,24.835649,NaN,14.408891,24.120523,10.550217,NaN
2010-10-01,6.32,44.055,3.77,NaN,20.295992,6.250276,71.336983,14.736326,10.215544,12.551655,15.549059,3.217056,9.486597,14.550601,6.886584,7.19,7.767602,6.755051,3.556126,16.447315,58.009998,4.575686,NaN,7.319448,22.248787,31.217495,13.852618,8.826865,7.457413,6.968399,40.753704,37.749405,NaN,28.371433,2.28,5.313307,9.8668,11.916462,5.522732,32.316902,3.685545,26.74271,1.00472,9.63,17.778456,14.778337,7.046867,NaN,NaN,14.681297,14.673507,12.288311,8.59,51.751007,3.005559,30.736593,27.181171,60.438728,24.4324,13.767609,7.314837,5.974092,38.41571,51.008633,17.162985,11.208273,22.843714,20.067032,16.239254,29.790001,26.399616,3.6347,NaN,NaN,6.44,24.343592,NaN,29.200001,NaN,NaN,9.58771,16.582918,20.519745,14.588956,19.644812,3.539282,18.140915,8.345908,NaN,10.644699,344.37738,16.791761,31.650097,7.82,10.516859,NaN,23.163219,18.873981,3.82,40.992653,8.07,NaN,15.69,13.015844,NaN,10.730799,7.6,NaN,11.07,18.211746,NaN,NaN,15.168495,19.699341,12.563976,19.438725,25.160444,36.883942,4.98,26.965538,17.376146,35.076286,6.08042,8.386584,0.885598,NaN,17.761831,NaN,9.069853,3.154013,NaN,NaN,NaN,28.493967,28.8505,18.777542,20.581949,0.759927,6.226624,8.49,42.500168,37.34,9.376265,11.036501,17.837072,17.358109,8.012615,11.873865,6.080083,10.465815,23.68218,20.274437,NaN,11.44,7.55,9.844056,4.70065,NaN,9.180535,15.745083,13.964893,NaN,3.241528,29.058046,NaN,8.066942,9.682108,28.725044,9.37338,7.359962,10.451179,7.541736,19.161688,19.461308,13.941978,9.036548,NaN,NaN,20.302212,NaN,8.270965,NaN,18.274807,27.13061,14.882416,NaN,9.159979,38.700874,15.757112,26.816345,3.75577,NaN,5.876403,5.589914,14.694742,19.614702,11.858386,43.884827,6.67355,15.382023,3.5,24.799999,12.24459,26.42683,12.36,NaN,13.068738,10.83563,3.83081,16.162798,23.872812,38.252384,9.554629,9.52589,15.007269,24.083355,NaN,NaN,30.918497,25.681593,24.42,3.39,13.7,10.187759,25.26944,NaN,32.385612,3.507058,0.15,0.313365,20.153259,10.670473,68.612717,10.129298,26.575954,NaN,16.644524,25.866833,10.109455,NaN
2010-11-01,6.71,47.454189,3.74,NaN,22.29641,6.471838,74.926376,18.450783,8.378218,12.76949,15.386831,3.377212,7.783074,16.496599,6.530382,6.22,8.341677,6.490039,3.780005,16.421637,63.25,4.253941,NaN,7.415411,22.573965,29.971649,13.539715,8.802413,8.49656,7.117723,41.203537,37.078999,NaN,32.253391,2.57,6.460669,9.711555,11.764477,5.013194,32.316902,3.512978,31.497906,1.348157,9.89,17.507631,15.350928,7.760293,NaN,NaN,15.178202,14.573525,11.71816,9.13,52.293449,3.691525,32.690231,26.983679,59.593243,25.220922,14.02847,7.218859,5.16909,41.117142,54.577595,18.147438,11.353623,23.769382,21.119448,16.646301,31.51,25.501209,3.965987,NaN,NaN,7.0,24.022495,NaN,27.6,NaN,NaN,9.659553,17.197458,22.594219,14.444059,19.899033,3.519058,19.280012,8.622787,NaN,10.87474,328.173401,17.14712,30.935228,12.2,11.152555,NaN,22.970003,19.511511,4.31,41.951908,7.54,NaN,16.1,13.702291,NaN,12.081035,7.65,NaN,9.58,17.603323,NaN,NaN,16.167166,19.687029,12.227249,18.786158,27.244043,39.087852,4.58,26.678135,15.723496,33.385975,6.023653,9.172722,1.027628,NaN,17.287537,NaN,10.127995,2.903363,NaN,NaN,NaN,26.800537,29.795881,20.897684,17.476789,0.785258,6.371206,11.54,41.04475,37.509998,10.371269,9.912333,18.94705,16.91221,7.407009,11.877072,6.249151,10.370048,25.083105,20.488869,NaN,14.78,9.65,9.76892,4.708741,NaN,9.399357,15.971075,14.59291,NaN,3.17479,27.508038,NaN,8.385739,9.334478,33.742912,9.20893,8.095957,11.594845,7.12803,24.375687,18.661243,13.578791,10.469354,NaN,NaN,19.912165,NaN,8.385616,NaN,17.245949,26.49543,13.990265,NaN,9.538605,39.446514,15.122465,26.747978,4.705505,NaN,6.233527,5.903953,13.866356,18.826313,12.0134,46.167507,6.159206,15.320875,3.4,26.66,11.645177,27.882402,11.32,NaN,13.264927,10.750696,3.317556,18.046019,24.680277,42.790657,8.906054,15.441467,15.802294,23.208271,19.808611,NaN,29.688107,24.679426,24.75,2.85,17.0,10.34868,26.712008,NaN,30.22838,4.550297,0.2,0.409785,20.33523,11.577166,65.598602,10.624707,34.352959,NaN,16.267534,26.850573,10.794228,NaN
